x,y,z,A,B,C,button,T,delta_ms
-11.2255,-152.226,-652.548,-0.0577306,-1.39974,-0.0756456,0,1755509218280,8
-11.2415,-152.234,-652.55,-0.0580929,-1.39972,-0.0760158,0,1755509218288,8
-11.2488,-152.242,-652.551,-0.0579758,-1.39978,-0.0758752,0,1755509218296,8
-11.1775,-152.265,-652.748,-0.0580928,-1.39947,-0.0759627,0,1755509218304,8
-11.1594,-152.273,-652.746,-0.0580651,-1.39946,-0.0758915,0,1755509218312,8
-11.1531,-152.189,-652.514,-0.058295,-1.39973,-0.076194,0,1755509218320,8
-11.1497,-152.178,-652.513,-0.058729,-1.39974,-0.0766019,0,1755509218328,8
-11.1385,-152.164,-652.527,-0.0585197,-1.39966,-0.0763986,0,1755509218336,8
-11.1101,-152.134,-652.83,-0.059245,-1.39942,-0.0770121,0,1755509218344,8
-11.1029,-152.137,-652.861,-0.0589761,-1.39947,-0.0767723,0,1755509218352,8
-11.137,-152.149,-652.899,-0.0591298,-1.39952,-0.0767398,0,1755509218360,8
-11.1524,-152.147,-652.936,-0.0592349,-1.39945,-0.0768838,0,1755509218368,8
-11.154,-152.151,-652.975,-0.0586223,-1.39949,-0.0763029,0,1755509218376,8
-11.1703,-152.219,-652.919,-0.0589873,-1.39957,-0.0766516,0,1755509218384,8
-11.1719,-152.24,-652.947,-0.058681,-1.39954,-0.0763203,0,1755509218392,8
-11.1251,-152.206,-652.741,-0.0593857,-1.39961,-0.0770365,0,1755509218400,8
-11.1403,-152.22,-652.752,-0.0593237,-1.39957,-0.0770373,0,1755509218408,8
-11.1387,-152.226,-652.768,-0.0594214,-1.39952,-0.0771161,0,1755509218416,8
-11.1456,-152.227,-652.513,-0.059489,-1.39975,-0.0773393,0,1755509218424,8
-11.1394,-152.242,-652.526,-0.0594745,-1.39968,-0.0773428,0,1755509218432,8
-11.1314,-152.127,-652.68,-0.0590364,-1.39969,-0.0768383,0,1755509218440,8
-11.1329,-152.114,-652.699,-0.0584006,-1.39965,-0.0761659,0,1755509218448,8
-11.1214,-152.105,-652.73,-0.0587534,-1.39967,-0.0765651,0,1755509218456,8
-11.1688,-152.142,-652.527,-0.0589273,-1.39994,-0.0768066,0,1755509218464,8
-11.1738,-152.131,-652.552,-0.0589087,-1.39995,-0.0768097,0,1755509218472,8
-11.1396,-152.103,-652.636,-0.0592331,-1.39974,-0.0770816,0,1755509218480,8
-11.1428,-152.082,-652.652,-0.0591476,-1.39979,-0.0770215,0,1755509218488,8
-11.1333,-152.08,-652.665,-0.059075,-1.39977,-0.0769496,0,1755509218496,8
-11.1246,-152.114,-652.63,-0.0587804,-1.39962,-0.0765904,0,1755509218504,8
-11.1309,-152.118,-652.64,-0.0590374,-1.39968,-0.0769328,0,1755509218512,8
-11.0846,-152.124,-652.683,-0.0585801,-1.39985,-0.0766049,0,1755509218520,8
-11.0911,-152.124,-652.704,-0.058485,-1.39978,-0.0765201,0,1755509218528,8
-11.0899,-152.127,-652.721,-0.0582951,-1.39975,-0.076241,0,1755509218536,8
-11.1451,-152.197,-652.732,-0.0580952,-1.3998,-0.0760687,0,1755509218544,8
-11.1549,-152.203,-652.767,-0.057632,-1.3998,-0.0756218,0,1755509218552,8
-11.1206,-152.161,-652.692,-0.0574888,-1.39968,-0.075525,0,1755509218560,8
